timeStampHash,timeStamp,ostype,bankCode,ccBankCode
1.6284E+12,8/8/2021 6:32,2,YUG,
1.6284E+12,8/8/2021 6:32,2,AUG,
1.62844E+12,8/8/2021 16:02,1,AHG,
1.6284E+12,8/8/2021 4:49,1,GNIA,
1.62843E+12,8/8/2021 12:41,1,GNIA,
1.62844E+12,8/8/2021 16:10,2,AFWG,
1.62843E+12,8/8/2021 13:20,1,XMGAS,
1.62843E+12,8/8/2021 13:20,1,XMGAS,
1.62841E+12,8/8/2021 7:17,2,AFWG,
1.62841E+12,8/8/2021 7:20,2,AHG,
1.62843E+12,8/8/2021 14:28,1,AHG,
1.62843E+12,8/8/2021 14:29,1,AHG,
1.62843E+12,8/8/2021 14:36,1,AHG,
1.62844E+12,8/8/2021 16:34,1,RG,
1.62844E+12,8/8/2021 16:36,1,GNIA,
1.62844E+12,8/8/2021 16:37,1,RG,
1.62839E+12,8/8/2021 3:15,2,AFWG,
1.62837E+12,8/7/2021 20:21,2,AHG,
1.62844E+12,8/8/2021 16:12,2,AHG,
1.62842E+12,8/8/2021 10:46,2,FGG,
1.62842E+12,8/8/2021 10:47,2,FGG,
1.62836E+12,8/7/2021 17:51,2,AYG,
1.62842E+12,8/8/2021 12:10,2,GNIA,
1.6284E+12,8/8/2021 6:14,2,RG,
1.62838E+12,8/8/2021 0:32,2,FHG,
1.62841E+12,8/8/2021 9:07,0,HH,Visa
1.6284E+12,8/8/2021 6:08,1,AHG,
1.62839E+12,8/8/2021 3:00,2,RG,
1.62838E+12,8/7/2021 23:08,1,RG,
1.6284E+12,8/8/2021 4:33,2,RG,
1.62844E+12,8/8/2021 16:15,1,AHG,
1.62841E+12,8/8/2021 9:14,1,THG,
1.62836E+12,8/7/2021 18:46,1,AHG,
1.62843E+12,8/8/2021 13:28,2,AYG,
1.62839E+12,8/8/2021 3:39,2,AHG,
1.6284E+12,8/8/2021 5:00,2,AHG,
1.62841E+12,8/8/2021 8:40,2,AHG,
1.62841E+12,8/8/2021 8:41,2,AHG,
1.62841E+12,8/8/2021 7:49,1,HH,Visa
1.62841E+12,8/8/2021 8:33,1,YHG,
1.62836E+12,8/7/2021 17:35,1,GNIA,
1.62836E+12,8/7/2021 17:42,1,GNIA,
1.6284E+12,8/8/2021 4:45,2,AHG,
1.6284E+12,8/8/2021 4:45,2,SFG,
1.62843E+12,8/8/2021 13:49,2,GNIA,
1.62843E+12,8/8/2021 13:50,2,GNIA,
1.62844E+12,8/8/2021 15:29,2,AFWG,
1.62842E+12,8/8/2021 11:42,1,YUG,
1.62841E+12,8/8/2021 7:35,1,FHG,
1.6284E+12,8/8/2021 5:17,2,AHG,
1.6284E+12,8/8/2021 5:18,2,AHG,
1.62839E+12,8/8/2021 1:16,2,AYG,
1.62839E+12,8/8/2021 3:49,2,AFWG,
1.62839E+12,8/8/2021 3:50,2,AFWG,
1.62841E+12,8/8/2021 9:13,2,XLG,
1.62844E+12,8/8/2021 15:25,2,RG,
1.62844E+12,8/8/2021 15:26,2,XLHG,
1.62844E+12,8/8/2021 15:26,2,XHG,
1.62844E+12,8/8/2021 15:27,2,IFG,
1.62844E+12,8/8/2021 15:27,2,AUG,
1.62842E+12,8/8/2021 11:28,2,AHG,
1.62843E+12,8/8/2021 13:10,2,AHG,
1.62843E+12,8/8/2021 13:16,2,AHG,
1.6284E+12,8/8/2021 4:59,2,AYG,
1.6284E+12,8/8/2021 5:00,2,AYG,
1.6284E+12,8/8/2021 4:42,1,YHG,
1.6284E+12,8/8/2021 4:42,1,RG,
1.62842E+12,8/8/2021 9:53,1,AFWG,
1.62843E+12,8/8/2021 13:53,2,AYG,
1.6284E+12,8/8/2021 6:13,1,RG,
1.62841E+12,8/8/2021 8:17,2,AHG,
1.62836E+12,8/7/2021 17:05,2,GNIA,
1.62836E+12,8/7/2021 18:25,1,XHG,
1.6284E+12,8/8/2021 5:09,2,AHG,
1.62841E+12,8/8/2021 9:24,1,AHG,
1.62839E+12,8/8/2021 3:20,2,FHG,
1.6284E+12,8/8/2021 5:00,2,AYG,
1.62837E+12,8/7/2021 21:26,1,AFWG,
1.62842E+12,8/8/2021 10:10,2,AHG,
1.62841E+12,8/8/2021 7:13,1,GNIA,
1.62839E+12,8/8/2021 3:15,2,XHG,
1.62842E+12,8/8/2021 9:54,1,YHG,
1.6284E+12,8/8/2021 6:06,1,AYG,
1.6284E+12,8/8/2021 6:06,1,HH,Visa
1.6284E+12,8/8/2021 6:10,1,HH,Visa
1.62839E+12,8/8/2021 2:43,2,AHG,
1.62839E+12,8/8/2021 2:44,2,AHG,
1.62836E+12,8/7/2021 18:17,2,XHG,
1.62836E+12,8/7/2021 18:18,2,HH,Visa
1.62836E+12,8/7/2021 18:27,2,YUG,
1.62842E+12,8/8/2021 9:51,2,AFWG,
1.62843E+12,8/8/2021 13:53,2,IFG,
1.62843E+12,8/8/2021 13:53,2,IFG,
1.62843E+12,8/8/2021 13:54,2,IFG,
1.62843E+12,8/8/2021 13:54,2,IFG,
1.62843E+12,8/8/2021 13:54,2,XHG,
1.62843E+12,8/8/2021 13:54,2,UAHG,
1.62843E+12,8/8/2021 13:54,2,TOG,
1.62843E+12,8/8/2021 13:54,2,AYG,
1.62843E+12,8/8/2021 13:54,2,IFG,
1.62843E+12,8/8/2021 15:02,2,AFWG,
1.62843E+12,8/8/2021 12:41,2,AFWG,
1.62836E+12,8/7/2021 17:05,2,AFWG,
1.62841E+12,8/8/2021 9:02,2,AHG,
1.62841E+12,8/8/2021 9:02,2,AHG,
1.62841E+12,8/8/2021 9:25,2,AHG,
1.62836E+12,8/7/2021 18:30,1,RG,
1.62839E+12,8/8/2021 2:04,2,XHG,
1.62836E+12,8/7/2021 18:31,2,AHG,
1.62842E+12,8/8/2021 11:50,1,RG,
1.62844E+12,8/8/2021 15:56,2,SFG,
1.62843E+12,8/8/2021 13:28,2,GNIA,
1.62843E+12,8/8/2021 13:46,2,PQG,
1.62843E+12,8/8/2021 13:49,2,AHG,
1.62839E+12,8/8/2021 3:53,2,IFG,
1.62838E+12,8/8/2021 1:09,1,RG,
1.62836E+12,8/7/2021 17:24,2,GNIA,
1.62838E+12,8/7/2021 22:52,1,AHG,
1.62838E+12,8/7/2021 22:54,1,XLHG,
1.62838E+12,8/7/2021 22:54,1,AHG,
1.62842E+12,8/8/2021 11:55,1,GNIA,
1.62838E+12,8/7/2021 23:53,1,AHG,
1.62842E+12,8/8/2021 11:58,1,FHG,
1.62842E+12,8/8/2021 11:59,1,FHG,
1.62841E+12,8/8/2021 7:31,1,RG,
1.6284E+12,8/8/2021 4:55,1,XLHG,
1.62842E+12,8/8/2021 12:12,2,AHG,
1.62842E+12,8/8/2021 12:13,2,AHG,
1.62842E+12,8/8/2021 12:14,2,AHG,
1.62841E+12,8/8/2021 7:58,2,AHG,
1.62842E+12,8/8/2021 11:31,2,AUG,
1.62841E+12,8/8/2021 7:21,1,AHG,
1.62841E+12,8/8/2021 7:21,1,AHG,
1.62842E+12,8/8/2021 10:08,1,THG,
1.62839E+12,8/8/2021 1:21,2,AYG,
1.62839E+12,8/8/2021 3:39,2,XHG,
1.6284E+12,8/8/2021 4:17,1,AHG,
1.6284E+12,8/8/2021 4:18,1,AHG,
1.62843E+12,8/8/2021 13:43,2,GNIA,
1.62836E+12,8/7/2021 17:43,2,FGG,
1.62836E+12,8/7/2021 17:43,2,RG,
1.62836E+12,8/7/2021 17:44,2,TOG,
1.62841E+12,8/8/2021 9:28,1,XMGAS,
1.6284E+12,8/8/2021 4:41,2,XJFG,
1.6284E+12,8/8/2021 4:42,2,XJFG,
1.62839E+12,8/8/2021 2:00,2,AYG,
1.62838E+12,8/8/2021 0:09,2,AHG,
1.62838E+12,8/8/2021 0:16,2,AHG,
1.6284E+12,8/8/2021 4:57,1,AYG,
1.62839E+12,8/8/2021 2:08,2,YHG,
1.6284E+12,8/8/2021 6:36,1,XHG,
1.62842E+12,8/8/2021 11:27,2,AHG,
1.62843E+12,8/8/2021 14:05,2,RG,
1.62836E+12,8/7/2021 17:49,2,QUG,
1.62836E+12,8/7/2021 17:50,2,QUG,
1.62841E+12,8/8/2021 8:28,2,UAHG,
1.62841E+12,8/8/2021 8:29,2,UAHG,
1.62841E+12,8/8/2021 7:44,2,AHG,
1.62841E+12,8/8/2021 7:44,2,AHG,
1.62841E+12,8/8/2021 7:45,2,XMGAS,
1.62843E+12,8/8/2021 14:22,2,AYG,
1.62843E+12,8/8/2021 14:22,2,HH,Visa
1.62842E+12,8/8/2021 9:43,1,AFWG,
1.6284E+12,8/8/2021 5:03,2,AFWG,
1.6284E+12,8/8/2021 5:18,1,FHG,
1.62843E+12,8/8/2021 13:55,2,AFWG,
1.62841E+12,8/8/2021 7:27,1,RG,
1.62836E+12,8/7/2021 19:02,2,AFWG,
1.62843E+12,8/8/2021 13:21,2,GNIA,
1.6284E+12,8/8/2021 6:10,2,AFWG,
1.6284E+12,8/8/2021 6:12,2,AFWG,
1.62839E+12,8/8/2021 1:43,2,XMG,
1.6284E+12,8/8/2021 4:20,1,YHG,
1.62843E+12,8/8/2021 14:25,1,AYG,
1.62844E+12,8/8/2021 15:47,2,GNIA,
1.62839E+12,8/8/2021 1:46,1,AHG,
1.62841E+12,8/8/2021 8:13,2,AHG,
1.62844E+12,8/8/2021 16:37,2,GNIA,
1.62844E+12,8/8/2021 16:38,2,HH,Mastercard
1.62838E+12,8/8/2021 1:06,2,AYG,
1.62841E+12,8/8/2021 8:49,2,AFWG,
1.62841E+12,8/8/2021 8:49,2,AFWG,
1.62836E+12,8/7/2021 19:22,2,XHG,
1.6284E+12,8/8/2021 6:30,2,RXG,
1.6284E+12,8/8/2021 6:30,2,AFWG,
1.62842E+12,8/8/2021 9:32,2,AHG,
1.62839E+12,8/8/2021 2:18,2,AYG,
1.62843E+12,8/8/2021 14:07,1,AFWG,
1.62843E+12,8/8/2021 14:16,1,AFWG,
1.62841E+12,8/8/2021 8:42,1,IFG,
1.6284E+12,8/8/2021 6:31,1,THG,
1.62842E+12,8/8/2021 10:08,1,AFWG,
1.62836E+12,8/7/2021 17:07,1,SFG,
1.62839E+12,8/8/2021 3:55,1,AYG,
1.6284E+12,8/8/2021 6:23,2,AHG,
1.6284E+12,8/8/2021 5:16,1,RG,
1.6284E+12,8/8/2021 6:20,1,RG,
1.62842E+12,8/8/2021 11:20,2,AFWG,
1.62843E+12,8/8/2021 14:01,2,RG,
1.62843E+12,8/8/2021 14:31,2,SFG,
1.62843E+12,8/8/2021 14:31,2,RG,
1.62841E+12,8/8/2021 7:09,1,AYG,
1.62836E+12,8/7/2021 18:05,2,FHG,
1.62836E+12,8/7/2021 18:05,2,XHG,
1.62837E+12,8/7/2021 22:15,2,QUG,
1.62844E+12,8/8/2021 15:34,2,GNIA,
1.62841E+12,8/8/2021 8:21,2,XHG,
1.62839E+12,8/8/2021 2:07,2,AYG,
1.62839E+12,8/8/2021 2:07,2,AYG,
1.62839E+12,8/8/2021 2:07,2,AYG,
1.6284E+12,8/8/2021 4:51,2,RG,
1.62841E+12,8/8/2021 7:11,2,AFWG,
1.62843E+12,8/8/2021 14:44,1,AHG,
1.62836E+12,8/7/2021 19:29,2,SFG,
1.62836E+12,8/7/2021 19:29,2,XHG,
1.62836E+12,8/7/2021 19:31,2,XHG,
1.62837E+12,8/7/2021 19:36,2,XHG,
1.62837E+12,8/7/2021 19:37,2,XHG,
1.6284E+12,8/8/2021 4:57,1,AFWG,
1.62844E+12,8/8/2021 16:23,2,XHG,
1.62838E+12,8/8/2021 0:28,1,AUG,
1.6284E+12,8/8/2021 6:38,2,XHG,
1.6284E+12,8/8/2021 5:45,2,AFWG,
1.6284E+12,8/8/2021 5:48,2,XHG,
1.62843E+12,8/8/2021 14:38,1,AFWG,
1.62843E+12,8/8/2021 14:22,2,RG,
1.62836E+12,8/7/2021 17:04,1,YHG,
1.62841E+12,8/8/2021 8:48,2,AFWG,
1.62844E+12,8/8/2021 16:01,2,XHG,
1.62842E+12,8/8/2021 11:25,1,AFWG,
1.6284E+12,8/8/2021 4:30,2,XLHG,
1.62843E+12,8/8/2021 13:13,1,JNG,
1.62839E+12,8/8/2021 3:50,2,AFWG,
1.62843E+12,8/8/2021 14:24,1,AHG,
1.62841E+12,8/8/2021 7:28,2,XHG,
1.62836E+12,8/7/2021 17:13,2,XHG,
1.62839E+12,8/8/2021 2:53,0,YHG,
1.62839E+12,8/8/2021 2:55,0,AHG,
1.62843E+12,8/8/2021 14:41,1,AHG,
1.62836E+12,8/7/2021 17:31,1,AHG,
1.62841E+12,8/8/2021 7:06,1,FHG,
1.62841E+12,8/8/2021 7:07,1,FHG,
1.62842E+12,8/8/2021 10:13,2,THG,
1.62842E+12,8/8/2021 9:53,1,AHG,
1.62843E+12,8/8/2021 13:44,1,AYG,
1.62839E+12,8/8/2021 2:04,2,AYG,
1.62839E+12,8/8/2021 2:06,2,AYG,
1.6284E+12,8/8/2021 5:16,2,AYG,
1.62836E+12,8/7/2021 17:28,1,AHG,
1.62839E+12,8/8/2021 3:12,2,IFG,
1.62839E+12,8/8/2021 3:12,2,IFG,
1.62841E+12,8/8/2021 7:35,2,XLG,
1.62841E+12,8/8/2021 7:37,2,XLG,
1.62839E+12,8/8/2021 2:54,2,AHG,
1.62839E+12,8/8/2021 2:55,2,IFG,
1.62839E+12,8/8/2021 2:56,2,IFG,
1.62839E+12,8/8/2021 2:57,2,GNIA,
1.62839E+12,8/8/2021 2:58,2,AHG,
1.62843E+12,8/8/2021 13:30,2,YHG,
1.62843E+12,8/8/2021 14:45,2,YHG,
1.62843E+12,8/8/2021 14:45,2,YHG,
1.62839E+12,8/8/2021 1:38,1,AHG,
1.6284E+12,8/8/2021 5:39,2,AHG,
1.6284E+12,8/8/2021 5:51,2,AHG,
1.62839E+12,8/8/2021 3:37,2,YHG,
1.62842E+12,8/8/2021 10:45,0,XHG,
1.62839E+12,8/8/2021 3:23,2,AHG,
1.62843E+12,8/8/2021 12:26,1,XHG,
1.6284E+12,8/8/2021 5:38,2,AYG,
1.62841E+12,8/8/2021 8:39,1,IFG,
1.62841E+12,8/8/2021 8:39,1,IFG,
1.62841E+12,8/8/2021 8:39,1,IFG,
1.62843E+12,8/8/2021 12:37,2,RG,
1.62843E+12,8/8/2021 12:38,2,RG,
1.62843E+12,8/8/2021 14:12,2,GNIA,
1.6284E+12,8/8/2021 4:09,2,HH,Visa
1.62843E+12,8/8/2021 13:29,2,RG,
1.62841E+12,8/8/2021 7:38,2,AYG,
1.62839E+12,8/8/2021 2:25,2,YHG,
1.6284E+12,8/8/2021 5:07,1,GNIA,
1.62838E+12,8/8/2021 0:12,2,AHG,
1.62842E+12,8/8/2021 11:28,2,RXG,
1.62841E+12,8/8/2021 9:01,2,YHG,
1.62839E+12,8/8/2021 1:48,1,YHG,
1.62839E+12,8/8/2021 1:48,1,XHG,
1.62844E+12,8/8/2021 15:39,2,ANG,
1.62843E+12,8/8/2021 13:01,2,GNIA,
1.62843E+12,8/8/2021 12:22,1,YHG,
1.62844E+12,8/8/2021 16:36,2,AHG,
1.62844E+12,8/8/2021 16:36,2,AYG,
1.62844E+12,8/8/2021 15:28,2,RG,
1.6284E+12,8/8/2021 4:49,1,RG,
1.62844E+12,8/8/2021 15:52,2,AYG,
1.62844E+12,8/8/2021 15:53,2,AYG,
1.62836E+12,8/7/2021 17:07,2,ANG,
1.62836E+12,8/7/2021 17:59,2,AFWG,
1.62836E+12,8/7/2021 18:00,2,AFWG,
1.62842E+12,8/8/2021 10:26,2,AFWG,
1.62836E+12,8/7/2021 17:55,1,AFWG,
1.62836E+12,8/7/2021 17:58,1,FHG,
1.62842E+12,8/8/2021 11:18,2,RG,
1.62838E+12,8/8/2021 0:33,2,YHG,
1.62838E+12,8/8/2021 0:34,2,YHG,
1.62843E+12,8/8/2021 14:59,1,ANG,
1.62843E+12,8/8/2021 15:00,1,AYG,
1.62844E+12,8/8/2021 15:27,2,XHG,
1.62839E+12,8/8/2021 3:07,2,AHG,
1.62839E+12,8/8/2021 3:07,2,AHG,
1.62839E+12,8/8/2021 3:08,2,AHG,
1.62839E+12,8/8/2021 3:11,2,AHG,
1.62843E+12,8/8/2021 13:37,2,AYG,
1.62842E+12,8/8/2021 10:36,2,AFWG,
1.62842E+12,8/8/2021 10:45,2,AFWG,
1.62842E+12,8/8/2021 11:27,1,HH,Visa
1.62842E+12,8/8/2021 11:27,1,AHHG,
1.62842E+12,8/8/2021 11:27,1,HH,Visa
1.62842E+12,8/8/2021 11:28,1,HH,Visa
1.62842E+12,8/8/2021 11:29,1,HH,Visa
1.62844E+12,8/8/2021 16:17,1,AHG,
1.62842E+12,8/8/2021 10:24,2,AYG,
1.62841E+12,8/8/2021 7:08,2,AYG,
1.62841E+12,8/8/2021 7:11,2,AYG,
1.62844E+12,8/8/2021 16:19,2,HH,Visa
1.62844E+12,8/8/2021 16:20,2,HH,Visa
1.62836E+12,8/7/2021 18:27,2,RXG,
1.62844E+12,8/8/2021 15:20,2,XHG,
1.62841E+12,8/8/2021 9:28,2,YHG,
1.62836E+12,8/7/2021 19:22,2,AFWG,
1.62842E+12,8/8/2021 10:34,2,AFWG,
1.62842E+12,8/8/2021 10:35,2,AFWG,
1.62842E+12,8/8/2021 10:35,2,AHG,
1.62844E+12,8/8/2021 16:22,1,RG,
1.62844E+12,8/8/2021 16:23,1,AHG,
1.62844E+12,8/8/2021 16:24,1,RXG,
1.62844E+12,8/8/2021 16:25,1,AHG,
1.62842E+12,8/8/2021 11:54,2,YHG,
1.62842E+12,8/8/2021 11:56,2,YHG,
1.62836E+12,8/7/2021 18:03,1,FHG,
1.62843E+12,8/8/2021 12:23,1,YHG,
1.62841E+12,8/8/2021 7:18,1,AFWG,
1.62839E+12,8/8/2021 2:58,1,HH,Visa
1.62843E+12,8/8/2021 12:58,2,XHG,
1.62844E+12,8/8/2021 15:47,2,AHG,
1.62844E+12,8/8/2021 15:26,2,AYG,
1.6284E+12,8/8/2021 5:57,2,AHG,
1.62836E+12,8/7/2021 18:50,2,AHG,
1.62836E+12,8/7/2021 19:00,2,AHG,
1.62836E+12,8/7/2021 19:02,2,AHG,
1.62843E+12,8/8/2021 14:39,2,RG,
1.62843E+12,8/8/2021 14:39,2,FHG,
1.62839E+12,8/8/2021 1:54,1,AHG,
1.6284E+12,8/8/2021 5:36,1,AFWG,
1.62836E+12,8/7/2021 17:47,2,AYG,
1.62843E+12,8/8/2021 14:37,2,AYG,
1.62843E+12,8/8/2021 14:38,2,AYG,
1.62836E+12,8/7/2021 17:54,1,YHG,
1.62841E+12,8/8/2021 7:43,1,AHG,
1.62836E+12,8/7/2021 18:54,2,RXG,
1.62842E+12,8/8/2021 9:32,1,XHG,
1.6284E+12,8/8/2021 4:18,1,FHG,
1.62843E+12,8/8/2021 12:50,1,AHG,
1.62836E+12,8/7/2021 17:29,2,AHG,
1.62844E+12,8/8/2021 16:33,2,RG,
1.62844E+12,8/8/2021 16:29,1,AHG,
1.62839E+12,8/8/2021 3:34,2,YHG,
1.62841E+12,8/8/2021 7:53,1,AYG,
1.62841E+12,8/8/2021 7:54,1,RG,
1.62841E+12,8/8/2021 7:54,1,XHG,
1.62841E+12,8/8/2021 7:55,1,RG,
1.62844E+12,8/8/2021 15:52,2,IFG,
1.62837E+12,8/7/2021 21:05,1,AHG,
1.62836E+12,8/7/2021 17:40,1,RG,
1.62836E+12,8/7/2021 17:41,1,AHG,
1.62836E+12,8/7/2021 17:42,1,RG,
1.62836E+12,8/7/2021 17:42,1,AHG,
1.62836E+12,8/7/2021 17:43,1,AHG,
1.62843E+12,8/8/2021 13:50,2,RG,
1.62839E+12,8/8/2021 2:12,2,AHG,
1.62839E+12,8/8/2021 2:24,2,AHG,
1.62839E+12,8/8/2021 2:29,2,AFWG,
1.62839E+12,8/8/2021 2:30,2,AHG,
1.62839E+12,8/8/2021 2:38,2,AHG,
1.6284E+12,8/8/2021 4:13,2,XHG,
1.62839E+12,8/8/2021 3:50,2,AYG,
1.62841E+12,8/8/2021 9:24,2,RG,
1.62839E+12,8/8/2021 3:22,2,XHG,
1.62839E+12,8/8/2021 3:24,2,XHG,
1.62841E+12,8/8/2021 9:14,1,AFWG,
1.6284E+12,8/8/2021 4:16,2,RG,
1.6284E+12,8/8/2021 4:16,2,AFWG,
1.6284E+12,8/8/2021 4:17,2,HH,Visa
1.62837E+12,8/7/2021 20:58,2,AHG,
1.62844E+12,8/8/2021 15:44,1,RG,
1.62844E+12,8/8/2021 15:45,1,AFWG,
1.62844E+12,8/8/2021 15:45,1,AFWG,
1.62839E+12,8/8/2021 2:15,2,AYG,
1.62839E+12,8/8/2021 1:39,1,GNIA,
1.62842E+12,8/8/2021 11:09,1,PQG,
1.62841E+12,8/8/2021 7:13,2,SFG,
1.62843E+12,8/8/2021 13:48,1,AYG,
1.62841E+12,8/8/2021 7:17,2,AFWG,
1.62842E+12,8/8/2021 10:24,1,RG,
1.62842E+12,8/8/2021 10:15,2,AYG,
1.62842E+12,8/8/2021 10:13,1,YHG,
1.62843E+12,8/8/2021 13:37,2,AHG,
1.62841E+12,8/8/2021 8:37,1,HH,Visa
1.6284E+12,8/8/2021 6:00,2,AYG,
1.62841E+12,8/8/2021 7:26,1,RG,
1.62842E+12,8/8/2021 10:58,2,AFWG,
1.62838E+12,8/8/2021 0:24,1,RG,
1.6284E+12,8/8/2021 5:44,1,HH,Visa
1.62843E+12,8/8/2021 13:30,1,YHG,
1.62842E+12,8/8/2021 11:39,2,AHG,
1.62838E+12,8/8/2021 0:51,2,AFWG,
1.6284E+12,8/8/2021 5:21,2,YHG,
1.62842E+12,8/8/2021 11:09,2,AFWG,
1.62839E+12,8/8/2021 1:43,2,AHG,
1.62843E+12,8/8/2021 13:03,2,AHG,
1.62843E+12,8/8/2021 13:04,2,AHG,
1.62836E+12,8/7/2021 17:35,1,RG,
1.62843E+12,8/8/2021 13:07,2,AFWG,
1.62841E+12,8/8/2021 7:43,1,HH,Visa
1.62839E+12,8/8/2021 2:23,1,ANG,
1.62842E+12,8/8/2021 11:05,2,RG,
1.62839E+12,8/8/2021 3:16,2,GNIA,
1.62836E+12,8/7/2021 17:32,1,RG,
1.62837E+12,8/7/2021 20:53,1,BTT,
1.62842E+12,8/8/2021 10:44,2,XHG,
1.62841E+12,8/8/2021 7:32,2,XHG,
1.62841E+12,8/8/2021 8:05,2,RG,
1.62841E+12,8/8/2021 8:06,2,RG,
1.62842E+12,8/8/2021 10:12,2,AHG,
1.62842E+12,8/8/2021 10:12,2,IFG,
1.62839E+12,8/8/2021 1:51,2,XHG,
1.62837E+12,8/7/2021 20:03,1,IFG,
1.62837E+12,8/7/2021 20:03,1,XMGAS,
1.62836E+12,8/7/2021 17:17,1,RG,
1.62841E+12,8/8/2021 7:23,1,AYG,
1.62839E+12,8/8/2021 3:44,1,RG,
1.62841E+12,8/8/2021 8:59,2,AHG,
1.62842E+12,8/8/2021 10:10,1,AYG,
1.6284E+12,8/8/2021 4:51,2,AYG,
1.62843E+12,8/8/2021 13:09,2,AYG,
1.62843E+12,8/8/2021 13:10,2,AFWG,
1.62841E+12,8/8/2021 7:30,2,AFWG,
1.62837E+12,8/7/2021 22:15,2,ANG,
1.62837E+12,8/7/2021 22:17,2,HH,Mastercard
1.62837E+12,8/7/2021 22:17,2,ANG,
1.62838E+12,8/7/2021 22:29,2,ANG,
1.62839E+12,8/8/2021 3:41,1,GNIA,
1.62839E+12,8/8/2021 3:19,2,XHG,
1.62839E+12,8/8/2021 3:19,2,XMGAS,
1.62839E+12,8/8/2021 3:19,2,XHG,
1.62836E+12,8/7/2021 17:15,2,YUG,
1.62836E+12,8/7/2021 17:16,2,AHG,
1.62836E+12,8/7/2021 17:16,2,GNIA,
1.62836E+12,8/7/2021 17:17,2,HH,Mastercard
1.62836E+12,8/7/2021 17:17,2,YUG,
1.62839E+12,8/8/2021 3:06,1,RXG,
1.62839E+12,8/8/2021 3:16,1,RG,
1.62842E+12,8/8/2021 11:19,1,XHG,
1.62842E+12,8/8/2021 11:19,1,XHG,
1.62844E+12,8/8/2021 15:50,2,RG,
1.62837E+12,8/7/2021 20:26,2,GNIA,
1.6284E+12,8/8/2021 4:18,2,GNIA,
1.6284E+12,8/8/2021 4:11,1,RG,
1.62843E+12,8/8/2021 14:34,2,AYG,
1.62844E+12,8/8/2021 16:01,1,AUG,
1.62838E+12,8/8/2021 0:19,1,GNIA,
1.62842E+12,8/8/2021 11:15,2,AHG,
1.6284E+12,8/8/2021 4:49,2,IFG,
1.6284E+12,8/8/2021 4:50,2,IFG,
1.6284E+12,8/8/2021 4:50,2,IFG,
1.62841E+12,8/8/2021 7:33,1,AHG,
1.6284E+12,8/8/2021 4:26,2,JNG,
1.62841E+12,8/8/2021 8:43,2,AYG,
1.62843E+12,8/8/2021 13:36,1,XHG,
1.62843E+12,8/8/2021 13:36,1,XHG,
1.62843E+12,8/8/2021 13:38,1,XHG,
1.62842E+12,8/8/2021 11:15,1,AHG,
1.62842E+12,8/8/2021 11:16,1,AHG,
1.62838E+12,8/7/2021 23:49,2,AYG,
1.62838E+12,8/7/2021 23:51,2,AYG,
1.62842E+12,8/8/2021 11:01,1,YHG,
1.62843E+12,8/8/2021 13:54,2,FHG,
1.62843E+12,8/8/2021 13:55,2,FHG,
1.62844E+12,8/8/2021 16:18,2,RG,
1.6284E+12,8/8/2021 5:08,2,JNG,
1.62843E+12,8/8/2021 13:22,2,AYG,
1.62843E+12,8/8/2021 14:58,2,FGG,
1.62836E+12,8/7/2021 17:58,1,AFWG,
1.62836E+12,8/7/2021 17:58,1,AFWG,
1.62838E+12,8/8/2021 0:55,2,GNIA,
1.62842E+12,8/8/2021 12:10,2,AHG,
1.62841E+12,8/8/2021 7:39,1,BTT,
1.62841E+12,8/8/2021 9:13,1,AHG,
1.62841E+12,8/8/2021 9:14,1,AHG,
1.62843E+12,8/8/2021 12:46,2,AHG,
1.62842E+12,8/8/2021 11:42,2,AFWG,
1.62839E+12,8/8/2021 2:02,1,GNIA,
1.62839E+12,8/8/2021 2:02,1,GNIA,
1.62836E+12,8/7/2021 19:17,1,AFWG,
1.62836E+12,8/7/2021 17:38,1,HH,Visa
1.62836E+12,8/7/2021 17:20,2,YUG,
1.62841E+12,8/8/2021 8:57,2,AHG,
1.62839E+12,8/8/2021 3:29,2,MIG,
1.62842E+12,8/8/2021 12:12,1,RG,
1.6284E+12,8/8/2021 6:35,2,GNIA,
1.62841E+12,8/8/2021 7:10,1,YHG,
1.62839E+12,8/8/2021 2:14,2,GNIA,
1.6284E+12,8/8/2021 4:07,2,YHG,
1.62839E+12,8/8/2021 2:10,1,AHG,
1.62843E+12,8/8/2021 12:22,2,AFWG,
1.62843E+12,8/8/2021 12:24,2,AFWG,
1.62843E+12,8/8/2021 13:51,2,GNIA,
1.62842E+12,8/8/2021 11:44,2,ANG,
1.62841E+12,8/8/2021 7:02,1,RG,
1.62842E+12,8/8/2021 9:44,2,JNG,
1.62838E+12,8/8/2021 0:38,1,AHG,
1.62844E+12,8/8/2021 16:06,2,AYG,
1.62843E+12,8/8/2021 13:54,2,GNIA,
1.62843E+12,8/8/2021 13:30,2,AHG,
1.62841E+12,8/8/2021 8:52,2,ANG,
1.6284E+12,8/8/2021 5:25,1,XJFG,
1.6284E+12,8/8/2021 5:28,1,XJFG,
1.62843E+12,8/8/2021 14:36,2,AHG,
1.62843E+12,8/8/2021 14:10,2,YUG,
1.62841E+12,8/8/2021 9:06,2,AHG,
1.62843E+12,8/8/2021 13:51,2,AYG,
1.6284E+12,8/8/2021 6:25,1,AHG,
1.6284E+12,8/8/2021 6:25,1,AHG,
1.62842E+12,8/8/2021 10:35,2,AFWG,
1.6284E+12,8/8/2021 5:22,2,RG,
